Date,Open,High,Low,Close,Adj Close,Volume,Date
2023-05-24 09:30:00-04:00,395.260009765625,395.260009765625,395.260009765625,395.260009765625,395.260009765625,0,2023-05-24 09:30:00-04:00
2023-05-24 09:31:00-04:00,394.0,394.0,393.19000244140625,393.20001220703125,393.20001220703125,768,2023-05-24 09:31:00-04:00
2023-05-24 09:32:00-04:00,392.5150146484375,392.5150146484375,392.4949951171875,392.4949951171875,392.4949951171875,504,2023-05-24 09:32:00-04:00
2023-05-24 09:33:00-04:00,392.9800109863281,393.6000061035156,392.0199890136719,393.6000061035156,393.6000061035156,900,2023-05-24 09:33:00-04:00
2023-05-24 09:34:00-04:00,393.7799987792969,393.7799987792969,393.510009765625,393.5150146484375,393.5150146484375,812,2023-05-24 09:34:00-04:00
2023-05-24 09:35:00-04:00,395.20001220703125,395.20001220703125,395.20001220703125,395.20001220703125,395.20001220703125,302,2023-05-24 09:35:00-04:00
2023-05-24 09:36:00-04:00,393.7099914550781,393.7099914550781,393.7099914550781,393.7099914550781,393.7099914550781,116,2023-05-24 09:36:00-04:00
2023-05-24 09:38:00-04:00,393.32501220703125,393.32501220703125,393.32501220703125,393.32501220703125,393.32501220703125,101,2023-05-24 09:38:00-04:00
2023-05-24 09:39:00-04:00,393.30499267578125,394.20001220703125,393.30499267578125,393.80999755859375,393.80999755859375,684,2023-05-24 09:39:00-04:00
2023-05-24 09:40:00-04:00,393.8299865722656,393.8299865722656,393.8299865722656,393.8299865722656,393.8299865722656,195,2023-05-24 09:40:00-04:00
2023-05-24 09:41:00-04:00,394.29998779296875,394.29998779296875,394.29998779296875,394.29998779296875,394.29998779296875,1022,2023-05-24 09:41:00-04:00
2023-05-24 09:43:00-04:00,393.04998779296875,393.2699890136719,392.8349914550781,393.2699890136719,393.2699890136719,699,2023-05-24 09:43:00-04:00
2023-05-24 09:44:00-04:00,392.8349914550781,393.4200134277344,392.8349914550781,393.4200134277344,393.4200134277344,1002,2023-05-24 09:44:00-04:00
2023-05-24 09:45:00-04:00,393.1000061035156,393.5899963378906,393.1000061035156,393.30499267578125,393.30499267578125,1497,2023-05-24 09:45:00-04:00
2023-05-24 09:46:00-04:00,393.7200012207031,393.7200012207031,393.7200012207031,393.7200012207031,393.7200012207031,170,2023-05-24 09:46:00-04:00
2023-05-24 09:47:00-04:00,393.4599914550781,393.79998779296875,393.4599914550781,393.69000244140625,393.69000244140625,1801,2023-05-24 09:47:00-04:00
