Date,Open,High,Low,Close,Adj Close,Volume,Date
2023-05-30 09:30:00-04:00,114.2699966430664,114.2699966430664,114.2699966430664,114.2699966430664,114.2699966430664,0,2023-05-30 09:30:00-04:00
2023-05-30 09:31:00-04:00,114.01499938964844,114.01499938964844,114.01499938964844,114.01499938964844,114.01499938964844,182,2023-05-30 09:31:00-04:00
2023-05-30 09:32:00-04:00,114.3550033569336,114.37999725341797,114.3499984741211,114.37999725341797,114.37999725341797,725,2023-05-30 09:32:00-04:00
2023-05-30 09:33:00-04:00,114.23999786376953,114.23999786376953,114.23999786376953,114.23999786376953,114.23999786376953,858,2023-05-30 09:33:00-04:00
2023-05-30 09:37:00-04:00,114.51000213623047,114.51000213623047,114.51000213623047,114.51000213623047,114.51000213623047,120,2023-05-30 09:37:00-04:00
2023-05-30 09:38:00-04:00,114.26499938964844,114.5,114.26499938964844,114.5,114.5,308,2023-05-30 09:38:00-04:00
2023-05-30 09:39:00-04:00,114.26000213623047,114.26000213623047,114.26000213623047,114.26000213623047,114.26000213623047,154,2023-05-30 09:39:00-04:00
2023-05-30 09:40:00-04:00,114.38749694824219,114.38749694824219,114.04000091552734,114.04000091552734,114.04000091552734,1206,2023-05-30 09:40:00-04:00
2023-05-30 09:41:00-04:00,113.97000122070312,113.97000122070312,113.94000244140625,113.97000122070312,113.97000122070312,793,2023-05-30 09:41:00-04:00
2023-05-30 09:42:00-04:00,114.12000274658203,114.31999969482422,113.98999786376953,114.31999969482422,114.31999969482422,880,2023-05-30 09:42:00-04:00
2023-05-30 09:45:00-04:00,114.16999816894531,114.16999816894531,114.16999816894531,114.16999816894531,114.16999816894531,336,2023-05-30 09:45:00-04:00
2023-05-30 09:46:00-04:00,114.37999725341797,114.37999725341797,114.13999938964844,114.13999938964844,114.13999938964844,641,2023-05-30 09:46:00-04:00
2023-05-30 09:48:00-04:00,114.30999755859375,114.48500061035156,114.30999755859375,114.48500061035156,114.48500061035156,1173,2023-05-30 09:48:00-04:00
2023-05-30 09:49:00-04:00,114.28500366210938,114.47000122070312,114.28500366210938,114.47000122070312,114.47000122070312,660,2023-05-30 09:49:00-04:00
2023-05-30 09:51:00-04:00,114.48999786376953,114.51499938964844,114.48999786376953,114.51499938964844,114.51499938964844,993,2023-05-30 09:51:00-04:00
2023-05-30 09:52:00-04:00,114.58499908447266,114.58499908447266,114.58499908447266,114.58499908447266,114.58499908447266,399,2023-05-30 09:52:00-04:00
2023-05-30 09:53:00-04:00,114.65499877929688,114.65499877929688,114.65499877929688,114.65499877929688,114.65499877929688,364,2023-05-30 09:53:00-04:00
2023-05-30 09:54:00-04:00,114.55999755859375,114.58999633789062,114.55999755859375,114.56999969482422,114.56999969482422,1732,2023-05-30 09:54:00-04:00
2023-05-30 09:55:00-04:00,114.72000122070312,114.72000122070312,114.72000122070312,114.72000122070312,114.72000122070312,228,2023-05-30 09:55:00-04:00
2023-05-30 09:57:00-04:00,114.76000213623047,114.76499938964844,114.69999694824219,114.69999694824219,114.69999694824219,799,2023-05-30 09:57:00-04:00
2023-05-30 09:58:00-04:00,114.80500030517578,114.80500030517578,114.80500030517578,114.80500030517578,114.80500030517578,393,2023-05-30 09:58:00-04:00
2023-05-30 09:59:00-04:00,114.62000274658203,114.7699966430664,114.61000061035156,114.7699966430664,114.7699966430664,958,2023-05-30 09:59:00-04:00
2023-05-30 10:00:00-04:00,114.5999984741211,114.69999694824219,114.5999984741211,114.69999694824219,114.69999694824219,286,2023-05-30 10:00:00-04:00
2023-05-30 10:01:00-04:00,114.80999755859375,114.80999755859375,114.58999633789062,114.70770263671875,114.70770263671875,1093,2023-05-30 10:01:00-04:00
2023-05-30 10:02:00-04:00,114.79000091552734,114.79000091552734,114.69000244140625,114.69999694824219,114.69999694824219,2282,2023-05-30 10:02:00-04:00
2023-05-30 10:03:00-04:00,114.69000244140625,114.7750015258789,114.68000030517578,114.7750015258789,114.7750015258789,1546,2023-05-30 10:03:00-04:00
2023-05-30 10:04:00-04:00,114.77999877929688,114.87000274658203,114.77999877929688,114.87000274658203,114.87000274658203,974,2023-05-30 10:04:00-04:00
2023-05-30 10:05:00-04:00,114.97000122070312,114.97000122070312,114.88999938964844,114.88999938964844,114.88999938964844,440,2023-05-30 10:05:00-04:00
2023-05-30 10:06:00-04:00,114.95999908447266,114.95999908447266,114.95999908447266,114.95999908447266,114.95999908447266,375,2023-05-30 10:06:00-04:00
2023-05-30 10:07:00-04:00,115.04000091552734,115.04000091552734,115.04000091552734,115.04000091552734,115.04000091552734,797,2023-05-30 10:07:00-04:00
2023-05-30 10:08:00-04:00,115.0,115.05999755859375,115.0,115.05999755859375,115.05999755859375,1849,2023-05-30 10:08:00-04:00
2023-05-30 10:09:00-04:00,115.13999938964844,115.23249816894531,115.0999984741211,115.23249816894531,115.23249816894531,1079,2023-05-30 10:09:00-04:00
2023-05-30 10:10:00-04:00,115.25499725341797,115.25499725341797,115.25499725341797,115.25499725341797,115.25499725341797,317,2023-05-30 10:10:00-04:00
2023-05-30 10:11:00-04:00,115.23999786376953,115.2750015258789,115.12999725341797,115.12999725341797,115.12999725341797,4491,2023-05-30 10:11:00-04:00
2023-05-30 10:12:00-04:00,114.95999908447266,114.95999908447266,114.93000030517578,114.93000030517578,114.93000030517578,372,2023-05-30 10:12:00-04:00
2023-05-30 10:13:00-04:00,114.86000061035156,114.92500305175781,114.86000061035156,114.92500305175781,114.92500305175781,1457,2023-05-30 10:13:00-04:00
2023-05-30 10:14:00-04:00,115.0,115.01000213623047,114.86000061035156,114.86000061035156,114.86000061035156,1939,2023-05-30 10:14:00-04:00
2023-05-30 10:15:00-04:00,115.0,115.0,115.0,115.0,115.0,232,2023-05-30 10:15:00-04:00
2023-05-30 10:16:00-04:00,115.0999984741211,115.0999984741211,115.0999984741211,115.0999984741211,115.0999984741211,641,2023-05-30 10:16:00-04:00
2023-05-30 10:18:00-04:00,115.12999725341797,115.19999694824219,115.06999969482422,115.06999969482422,115.06999969482422,2141,2023-05-30 10:18:00-04:00
2023-05-30 10:19:00-04:00,115.0999984741211,115.1449966430664,115.0999984741211,115.1449966430664,115.1449966430664,845,2023-05-30 10:19:00-04:00
