Date,Open,High,Low,Close,Adj Close,Volume,Date
2023-05-30 09:30:00-04:00,149.9600067138672,149.9600067138672,149.9600067138672,149.9600067138672,149.9600067138672,0,2023-05-30 09:30:00-04:00
2023-05-30 09:34:00-04:00,150.13499450683594,150.13499450683594,149.7100067138672,150.08999633789062,150.08999633789062,7695,2023-05-30 09:34:00-04:00
2023-05-30 09:35:00-04:00,150.0800018310547,150.0800018310547,149.7100067138672,149.7100067138672,149.7100067138672,601,2023-05-30 09:35:00-04:00
2023-05-30 09:36:00-04:00,149.7100067138672,149.91000366210938,149.6999969482422,149.89999389648438,149.89999389648438,2192,2023-05-30 09:36:00-04:00
2023-05-30 09:37:00-04:00,149.69000244140625,149.69000244140625,149.69000244140625,149.69000244140625,149.69000244140625,617,2023-05-30 09:37:00-04:00
2023-05-30 09:38:00-04:00,149.5800018310547,149.67999267578125,149.2100067138672,149.2100067138672,149.2100067138672,1510,2023-05-30 09:38:00-04:00
2023-05-30 09:39:00-04:00,149.02999877929688,149.03500366210938,148.6999969482422,148.6999969482422,148.6999969482422,1419,2023-05-30 09:39:00-04:00
2023-05-30 09:40:00-04:00,148.80999755859375,148.80999755859375,148.80999755859375,148.80999755859375,148.80999755859375,310,2023-05-30 09:40:00-04:00
2023-05-30 09:42:00-04:00,148.86500549316406,149.0500030517578,148.85000610351562,148.85000610351562,148.85000610351562,3487,2023-05-30 09:42:00-04:00
2023-05-30 09:44:00-04:00,149.15989685058594,149.15989685058594,148.8699951171875,148.97250366210938,148.97250366210938,1464,2023-05-30 09:44:00-04:00
2023-05-30 09:45:00-04:00,148.88999938964844,148.88999938964844,148.78500366210938,148.78500366210938,148.78500366210938,373,2023-05-30 09:45:00-04:00
2023-05-30 09:46:00-04:00,148.8300018310547,148.8300018310547,148.8300018310547,148.8300018310547,148.8300018310547,195,2023-05-30 09:46:00-04:00
2023-05-30 09:47:00-04:00,148.9199981689453,149.1699981689453,148.72999572753906,148.72999572753906,148.72999572753906,2827,2023-05-30 09:47:00-04:00
2023-05-30 09:49:00-04:00,148.77999877929688,148.83999633789062,148.60000610351562,148.60000610351562,148.60000610351562,1969,2023-05-30 09:49:00-04:00
2023-05-30 09:50:00-04:00,148.72000122070312,148.88499450683594,148.63999938964844,148.88499450683594,148.88499450683594,4363,2023-05-30 09:50:00-04:00
2023-05-30 09:51:00-04:00,148.8300018310547,148.8300018310547,148.80099487304688,148.80099487304688,148.80099487304688,432,2023-05-30 09:51:00-04:00
2023-05-30 09:52:00-04:00,148.90499877929688,148.90499877929688,148.6300048828125,148.6300048828125,148.6300048828125,1426,2023-05-30 09:52:00-04:00
2023-05-30 09:53:00-04:00,148.64999389648438,148.64999389648438,148.49000549316406,148.57000732421875,148.57000732421875,2581,2023-05-30 09:53:00-04:00
2023-05-30 09:55:00-04:00,148.625,148.625,148.625,148.625,148.625,447,2023-05-30 09:55:00-04:00
2023-05-30 09:56:00-04:00,148.6199951171875,148.77999877929688,148.60000610351562,148.64999389648438,148.64999389648438,5080,2023-05-30 09:56:00-04:00
2023-05-30 09:57:00-04:00,148.72000122070312,148.72000122070312,148.6300048828125,148.6300048828125,148.6300048828125,579,2023-05-30 09:57:00-04:00
2023-05-30 09:58:00-04:00,148.5800018310547,148.5800018310547,148.49000549316406,148.49000549316406,148.49000549316406,484,2023-05-30 09:58:00-04:00
2023-05-30 09:59:00-04:00,148.49000549316406,148.49000549316406,148.39999389648438,148.4600067138672,148.4600067138672,1677,2023-05-30 09:59:00-04:00
2023-05-30 10:00:00-04:00,148.47500610351562,148.5449981689453,148.44000244140625,148.5449981689453,148.5449981689453,824,2023-05-30 10:00:00-04:00
2023-05-30 10:01:00-04:00,148.49000549316406,148.49000549316406,148.36000061035156,148.38999938964844,148.38999938964844,884,2023-05-30 10:01:00-04:00
2023-05-30 10:02:00-04:00,148.36500549316406,148.36500549316406,148.13999938964844,148.25,148.25,1092,2023-05-30 10:02:00-04:00
2023-05-30 10:03:00-04:00,148.15499877929688,148.2100067138672,148.08999633789062,148.2100067138672,148.2100067138672,1233,2023-05-30 10:03:00-04:00
2023-05-30 10:04:00-04:00,148.16000366210938,148.16000366210938,148.15499877929688,148.15499877929688,148.15499877929688,454,2023-05-30 10:04:00-04:00
2023-05-30 10:05:00-04:00,148.17999267578125,148.17999267578125,148.1300048828125,148.1300048828125,148.1300048828125,786,2023-05-30 10:05:00-04:00
2023-05-30 10:06:00-04:00,148.21499633789062,148.3000030517578,148.14999389648438,148.3000030517578,148.3000030517578,3253,2023-05-30 10:06:00-04:00
2023-05-30 10:07:00-04:00,148.3699951171875,148.3699951171875,148.14999389648438,148.28500366210938,148.28500366210938,2924,2023-05-30 10:07:00-04:00
2023-05-30 10:08:00-04:00,148.2899932861328,148.2899932861328,148.2899932861328,148.2899932861328,148.2899932861328,530,2023-05-30 10:08:00-04:00
2023-05-30 10:09:00-04:00,148.41000366210938,148.4824981689453,148.35499572753906,148.4600067138672,148.4600067138672,1509,2023-05-30 10:09:00-04:00
2023-05-30 10:10:00-04:00,148.5500030517578,148.5500030517578,148.47999572753906,148.47999572753906,148.47999572753906,1281,2023-05-30 10:10:00-04:00
2023-05-30 10:12:00-04:00,148.42999267578125,148.4600067138672,148.41000366210938,148.4600067138672,148.4600067138672,1127,2023-05-30 10:12:00-04:00
