Date,Open,High,Low,Close,Adj Close,Volume,Date
2023-05-25 09:30:00-04:00,95.9000015258789,95.9000015258789,95.9000015258789,95.9000015258789,95.9000015258789,3718,2023-05-25 09:30:00-04:00
2023-05-25 09:33:00-04:00,95.8499984741211,95.8499984741211,95.8499984741211,95.8499984741211,95.8499984741211,237,2023-05-25 09:33:00-04:00
2023-05-25 09:34:00-04:00,96.16000366210938,96.16000366210938,96.16000366210938,96.16000366210938,96.16000366210938,117,2023-05-25 09:34:00-04:00
2023-05-25 09:36:00-04:00,96.00499725341797,96.00499725341797,95.81999969482422,95.95500183105469,95.95500183105469,1017,2023-05-25 09:36:00-04:00
2023-05-25 09:37:00-04:00,95.77999877929688,95.79000091552734,95.77999877929688,95.79000091552734,95.79000091552734,312,2023-05-25 09:37:00-04:00
2023-05-25 09:38:00-04:00,95.66999816894531,95.66999816894531,95.66999816894531,95.66999816894531,95.66999816894531,304,2023-05-25 09:38:00-04:00
2023-05-25 09:41:00-04:00,95.69000244140625,95.69000244140625,95.69000244140625,95.69000244140625,95.69000244140625,184,2023-05-25 09:41:00-04:00
2023-05-25 09:42:00-04:00,95.70999908447266,95.70999908447266,95.58999633789062,95.58999633789062,95.58999633789062,1552,2023-05-25 09:42:00-04:00
2023-05-25 09:43:00-04:00,95.58000183105469,95.58999633789062,95.58000183105469,95.58999633789062,95.58999633789062,406,2023-05-25 09:43:00-04:00
2023-05-25 09:44:00-04:00,95.56999969482422,95.5999984741211,95.56999969482422,95.5999984741211,95.5999984741211,677,2023-05-25 09:44:00-04:00
2023-05-25 09:45:00-04:00,95.83999633789062,95.83999633789062,95.51499938964844,95.75,95.75,3389,2023-05-25 09:45:00-04:00
2023-05-25 09:46:00-04:00,95.68499755859375,95.81999969482422,95.68499755859375,95.79000091552734,95.79000091552734,2219,2023-05-25 09:46:00-04:00
2023-05-25 09:48:00-04:00,95.69499969482422,95.83000183105469,95.66999816894531,95.67500305175781,95.67500305175781,1971,2023-05-25 09:48:00-04:00
2023-05-25 09:49:00-04:00,95.58000183105469,95.6449966430664,95.55000305175781,95.6449966430664,95.6449966430664,837,2023-05-25 09:49:00-04:00
2023-05-25 09:50:00-04:00,95.4800033569336,95.4800033569336,95.47000122070312,95.47000122070312,95.47000122070312,253,2023-05-25 09:50:00-04:00
2023-05-25 09:53:00-04:00,95.41500091552734,95.58000183105469,95.41500091552734,95.5,95.5,2519,2023-05-25 09:53:00-04:00
2023-05-25 09:54:00-04:00,95.37999725341797,95.38999938964844,95.3041000366211,95.3041000366211,95.3041000366211,1683,2023-05-25 09:54:00-04:00
2023-05-25 09:55:00-04:00,95.36000061035156,95.40499877929688,95.36000061035156,95.40499877929688,95.40499877929688,557,2023-05-25 09:55:00-04:00
2023-05-25 09:56:00-04:00,95.55000305175781,95.55000305175781,95.47000122070312,95.47000122070312,95.47000122070312,1220,2023-05-25 09:56:00-04:00
2023-05-25 09:57:00-04:00,95.55999755859375,95.55999755859375,95.55999755859375,95.55999755859375,95.55999755859375,159,2023-05-25 09:57:00-04:00
2023-05-25 09:58:00-04:00,95.5,95.56500244140625,95.5,95.56500244140625,95.56500244140625,250,2023-05-25 09:58:00-04:00
2023-05-25 09:59:00-04:00,95.5999984741211,95.5999984741211,95.5,95.55750274658203,95.55750274658203,1127,2023-05-25 09:59:00-04:00
2023-05-25 10:00:00-04:00,95.4800033569336,95.54000091552734,95.4800033569336,95.4800033569336,95.4800033569336,2454,2023-05-25 10:00:00-04:00
2023-05-25 10:01:00-04:00,95.44000244140625,95.5199966430664,95.38999938964844,95.38999938964844,95.38999938964844,1446,2023-05-25 10:01:00-04:00
2023-05-25 10:02:00-04:00,95.32009887695312,95.52999877929688,95.32009887695312,95.51499938964844,95.51499938964844,1037,2023-05-25 10:02:00-04:00
2023-05-25 10:03:00-04:00,95.5,95.5250015258789,95.41000366210938,95.4800033569336,95.4800033569336,2233,2023-05-25 10:03:00-04:00
2023-05-25 10:04:00-04:00,95.45999908447266,95.45999908447266,95.45999908447266,95.45999908447266,95.45999908447266,207,2023-05-25 10:04:00-04:00
2023-05-25 10:05:00-04:00,95.50499725341797,95.50499725341797,95.50499725341797,95.50499725341797,95.50499725341797,183,2023-05-25 10:05:00-04:00
2023-05-25 10:06:00-04:00,95.41999816894531,95.41999816894531,95.3499984741211,95.3499984741211,95.3499984741211,636,2023-05-25 10:06:00-04:00
2023-05-25 10:07:00-04:00,95.33999633789062,95.44999694824219,95.30999755859375,95.36499786376953,95.36499786376953,2502,2023-05-25 10:07:00-04:00
2023-05-25 10:08:00-04:00,95.30999755859375,95.33499908447266,95.30999755859375,95.33499908447266,95.33499908447266,329,2023-05-25 10:08:00-04:00
2023-05-25 10:09:00-04:00,95.33999633789062,95.33999633789062,95.33999633789062,95.33999633789062,95.33999633789062,107,2023-05-25 10:09:00-04:00
2023-05-25 10:10:00-04:00,95.33000183105469,95.33000183105469,95.33000183105469,95.33000183105469,95.33000183105469,524,2023-05-25 10:10:00-04:00
2023-05-25 10:11:00-04:00,95.4000015258789,95.4000015258789,95.31999969482422,95.31999969482422,95.31999969482422,653,2023-05-25 10:11:00-04:00
2023-05-25 10:12:00-04:00,95.47000122070312,95.47000122070312,95.3499984741211,95.44999694824219,95.44999694824219,1077,2023-05-25 10:12:00-04:00
2023-05-25 10:13:00-04:00,95.45999908447266,95.5,95.44999694824219,95.5,95.5,1696,2023-05-25 10:13:00-04:00
2023-05-25 10:14:00-04:00,95.51499938964844,95.55000305175781,95.51000213623047,95.51000213623047,95.51000213623047,419,2023-05-25 10:14:00-04:00
2023-05-25 10:15:00-04:00,95.44999694824219,95.4800033569336,95.37000274658203,95.4800033569336,95.4800033569336,2640,2023-05-25 10:15:00-04:00
2023-05-25 10:16:00-04:00,95.52999877929688,95.52999877929688,95.5,95.50749969482422,95.50749969482422,864,2023-05-25 10:16:00-04:00
2023-05-25 10:19:00-04:00,95.3499984741211,95.3499984741211,95.3499984741211,95.3499984741211,95.3499984741211,173,2023-05-25 10:19:00-04:00
2023-05-25 10:20:00-04:00,95.31999969482422,95.32499694824219,95.29000091552734,95.32499694824219,95.32499694824219,952,2023-05-25 10:20:00-04:00
2023-05-25 10:21:00-04:00,95.27999877929688,95.27999877929688,95.27999877929688,95.27999877929688,95.27999877929688,530,2023-05-25 10:21:00-04:00
2023-05-25 10:25:00-04:00,95.30000305175781,95.37999725341797,95.27999877929688,95.375,95.375,1173,2023-05-25 10:25:00-04:00
2023-05-25 10:26:00-04:00,95.36000061035156,95.36000061035156,95.36000061035156,95.36000061035156,95.36000061035156,417,2023-05-25 10:26:00-04:00
2023-05-25 10:28:00-04:00,95.5199966430664,95.5199966430664,95.5199966430664,95.5199966430664,95.5199966430664,215,2023-05-25 10:28:00-04:00
2023-05-25 10:29:00-04:00,95.52999877929688,95.52999877929688,95.41000366210938,95.41000366210938,95.41000366210938,1828,2023-05-25 10:29:00-04:00
2023-05-25 10:32:00-04:00,95.30000305175781,95.30000305175781,95.1500015258789,95.19999694824219,95.19999694824219,1782,2023-05-25 10:32:00-04:00
2023-05-25 10:33:00-04:00,95.19999694824219,95.19999694824219,95.19999694824219,95.19999694824219,95.19999694824219,254,2023-05-25 10:33:00-04:00
2023-05-25 10:34:00-04:00,95.17500305175781,95.17500305175781,95.17500305175781,95.17500305175781,95.17500305175781,111,2023-05-25 10:34:00-04:00
2023-05-25 10:35:00-04:00,95.20500183105469,95.20500183105469,95.20500183105469,95.20500183105469,95.20500183105469,396,2023-05-25 10:35:00-04:00
2023-05-25 10:36:00-04:00,95.26000213623047,95.26000213623047,95.26000213623047,95.26000213623047,95.26000213623047,441,2023-05-25 10:36:00-04:00
2023-05-25 10:38:00-04:00,95.26000213623047,95.26000213623047,95.26000213623047,95.26000213623047,95.26000213623047,220,2023-05-25 10:38:00-04:00
2023-05-25 10:39:00-04:00,95.3499984741211,95.44000244140625,95.3499984741211,95.41999816894531,95.41999816894531,1018,2023-05-25 10:39:00-04:00
2023-05-25 10:40:00-04:00,95.37999725341797,95.37999725341797,95.37999725341797,95.37999725341797,95.37999725341797,415,2023-05-25 10:40:00-04:00
2023-05-25 10:41:00-04:00,95.41999816894531,95.41999816894531,95.36499786376953,95.36499786376953,95.36499786376953,740,2023-05-25 10:41:00-04:00
2023-05-25 10:42:00-04:00,95.3949966430664,95.44999694824219,95.3949966430664,95.44999694824219,95.44999694824219,515,2023-05-25 10:42:00-04:00
2023-05-25 10:43:00-04:00,95.4800033569336,95.4800033569336,95.4800033569336,95.4800033569336,95.4800033569336,125,2023-05-25 10:43:00-04:00
2023-05-25 10:44:00-04:00,95.48999786376953,95.5199966430664,95.48999786376953,95.5199966430664,95.5199966430664,482,2023-05-25 10:44:00-04:00
2023-05-25 10:45:00-04:00,95.41000366210938,95.41000366210938,95.41000366210938,95.41000366210938,95.41000366210938,5361,2023-05-25 10:45:00-04:00
2023-05-25 10:47:00-04:00,95.3499984741211,95.3499984741211,95.33000183105469,95.33000183105469,95.33000183105469,514,2023-05-25 10:47:00-04:00
2023-05-25 10:48:00-04:00,95.29499816894531,95.29499816894531,95.29499816894531,95.29499816894531,95.29499816894531,441,2023-05-25 10:48:00-04:00
2023-05-25 10:49:00-04:00,95.20999908447266,95.20999908447266,95.20999908447266,95.20999908447266,95.20999908447266,517,2023-05-25 10:49:00-04:00
2023-05-25 10:53:00-04:00,95.30999755859375,95.30999755859375,95.30999755859375,95.30999755859375,95.30999755859375,204,2023-05-25 10:53:00-04:00
2023-05-25 10:54:00-04:00,95.2300033569336,95.2300033569336,95.2300033569336,95.2300033569336,95.2300033569336,281,2023-05-25 10:54:00-04:00
2023-05-25 10:56:00-04:00,95.16999816894531,95.22000122070312,95.16000366210938,95.22000122070312,95.22000122070312,1640,2023-05-25 10:56:00-04:00
2023-05-25 10:57:00-04:00,95.16000366210938,95.18499755859375,95.16000366210938,95.18499755859375,95.18499755859375,235,2023-05-25 10:57:00-04:00
2023-05-25 10:58:00-04:00,95.12999725341797,95.23999786376953,95.12999725341797,95.20999908447266,95.20999908447266,1360,2023-05-25 10:58:00-04:00
2023-05-25 10:59:00-04:00,95.1500015258789,95.33999633789062,95.1500015258789,95.33999633789062,95.33999633789062,2296,2023-05-25 10:59:00-04:00
2023-05-25 11:00:00-04:00,95.3550033569336,95.41500091552734,95.3550033569336,95.41500091552734,95.41500091552734,431,2023-05-25 11:00:00-04:00
