Date,Open,High,Low,Close,Adj Close,Volume,Date
2023-05-23 09:30:00-04:00,139.09109497070312,139.09109497070312,139.09109497070312,139.09109497070312,139.09109497070312,12923,2023-05-23 09:30:00-04:00
2023-05-23 09:31:00-04:00,139.39500427246094,139.52999877929688,139.3699951171875,139.3699951171875,139.3699951171875,1336,2023-05-23 09:31:00-04:00
2023-05-23 09:32:00-04:00,139.6649932861328,140.05999755859375,139.64999389648438,140.05999755859375,140.05999755859375,2116,2023-05-23 09:32:00-04:00
2023-05-23 09:33:00-04:00,139.86500549316406,139.86500549316406,139.8350067138672,139.8350067138672,139.8350067138672,1012,2023-05-23 09:33:00-04:00
2023-05-23 09:34:00-04:00,140.03829956054688,140.03829956054688,139.64999389648438,139.64999389648438,139.64999389648438,385,2023-05-23 09:34:00-04:00
2023-05-23 09:35:00-04:00,139.6300048828125,139.6300048828125,139.44000244140625,139.44000244140625,139.44000244140625,770,2023-05-23 09:35:00-04:00
2023-05-23 09:36:00-04:00,139.4600067138672,139.60000610351562,139.4600067138672,139.47000122070312,139.47000122070312,514,2023-05-23 09:36:00-04:00
2023-05-23 09:37:00-04:00,139.47000122070312,139.59500122070312,139.47000122070312,139.53500366210938,139.53500366210938,2589,2023-05-23 09:37:00-04:00
2023-05-23 09:38:00-04:00,139.5850067138672,139.58999633789062,139.5850067138672,139.58999633789062,139.58999633789062,693,2023-05-23 09:38:00-04:00
2023-05-23 09:39:00-04:00,139.6199951171875,139.6199951171875,139.4499969482422,139.514404296875,139.514404296875,9662,2023-05-23 09:39:00-04:00
2023-05-23 09:40:00-04:00,139.5500030517578,139.5500030517578,139.41000366210938,139.4600067138672,139.4600067138672,2761,2023-05-23 09:40:00-04:00
2023-05-23 09:41:00-04:00,139.42999267578125,139.42999267578125,139.30999755859375,139.30999755859375,139.30999755859375,991,2023-05-23 09:41:00-04:00
2023-05-23 09:42:00-04:00,139.3699951171875,139.5800018310547,139.3699951171875,139.48500061035156,139.48500061035156,2026,2023-05-23 09:42:00-04:00
2023-05-23 09:44:00-04:00,139.5749969482422,139.5749969482422,139.5749969482422,139.5749969482422,139.5749969482422,2554,2023-05-23 09:44:00-04:00
2023-05-23 09:45:00-04:00,139.57000732421875,139.69000244140625,139.56500244140625,139.69000244140625,139.69000244140625,1535,2023-05-23 09:45:00-04:00
2023-05-23 09:46:00-04:00,139.7050018310547,139.86000061035156,139.64999389648438,139.82940673828125,139.82940673828125,1619,2023-05-23 09:46:00-04:00
2023-05-23 09:47:00-04:00,139.82000732421875,139.89999389648438,139.82000732421875,139.85000610351562,139.85000610351562,2188,2023-05-23 09:47:00-04:00
2023-05-23 09:48:00-04:00,139.83999633789062,139.94000244140625,139.68499755859375,139.68499755859375,139.68499755859375,5715,2023-05-23 09:48:00-04:00
2023-05-23 09:49:00-04:00,139.72500610351562,139.72500610351562,139.72000122070312,139.72000122070312,139.72000122070312,2396,2023-05-23 09:49:00-04:00
2023-05-23 09:51:00-04:00,139.72000122070312,139.77999877929688,139.66000366210938,139.72000122070312,139.72000122070312,4595,2023-05-23 09:51:00-04:00
2023-05-23 09:52:00-04:00,139.69000244140625,139.69500732421875,139.6510009765625,139.6510009765625,139.6510009765625,1523,2023-05-23 09:52:00-04:00
2023-05-23 09:53:00-04:00,139.58999633789062,139.7100067138672,139.55999755859375,139.6300048828125,139.6300048828125,3049,2023-05-23 09:53:00-04:00
2023-05-23 09:54:00-04:00,139.5,139.51499938964844,139.42999267578125,139.51499938964844,139.51499938964844,1171,2023-05-23 09:54:00-04:00
2023-05-23 09:55:00-04:00,139.52000427246094,139.52000427246094,139.4499969482422,139.4499969482422,139.4499969482422,692,2023-05-23 09:55:00-04:00
2023-05-23 09:56:00-04:00,139.47000122070312,139.53500366210938,139.4600067138672,139.46499633789062,139.46499633789062,1124,2023-05-23 09:56:00-04:00
2023-05-23 09:57:00-04:00,139.4499969482422,139.4499969482422,139.36000061035156,139.4199981689453,139.4199981689453,1277,2023-05-23 09:57:00-04:00
2023-05-23 09:58:00-04:00,139.38499450683594,139.38499450683594,139.33999633789062,139.33999633789062,139.33999633789062,1134,2023-05-23 09:58:00-04:00
2023-05-23 09:59:00-04:00,139.39500427246094,139.4250030517578,139.39500427246094,139.4250030517578,139.4250030517578,1315,2023-05-23 09:59:00-04:00
2023-05-23 10:00:00-04:00,139.42999267578125,139.5749969482422,139.36000061035156,139.36000061035156,139.36000061035156,2000,2023-05-23 10:00:00-04:00
2023-05-23 10:01:00-04:00,139.38999938964844,139.42999267578125,139.38999938964844,139.42999267578125,139.42999267578125,824,2023-05-23 10:01:00-04:00
2023-05-23 10:02:00-04:00,139.44000244140625,139.4600067138672,139.39500427246094,139.39999389648438,139.39999389648438,1679,2023-05-23 10:02:00-04:00
2023-05-23 10:03:00-04:00,139.33749389648438,139.36000061035156,139.27999877929688,139.3300018310547,139.3300018310547,1913,2023-05-23 10:03:00-04:00
2023-05-23 10:04:00-04:00,139.3800048828125,139.3800048828125,139.35000610351562,139.35000610351562,139.35000610351562,467,2023-05-23 10:04:00-04:00
2023-05-23 10:05:00-04:00,139.30999755859375,139.30999755859375,139.22000122070312,139.22000122070312,139.22000122070312,1702,2023-05-23 10:05:00-04:00
2023-05-23 10:06:00-04:00,139.26499938964844,139.30999755859375,139.2050018310547,139.25999450683594,139.25999450683594,5349,2023-05-23 10:06:00-04:00
2023-05-23 10:07:00-04:00,139.2949981689453,139.32000732421875,139.25,139.2550048828125,139.2550048828125,2310,2023-05-23 10:07:00-04:00
2023-05-23 10:08:00-04:00,139.17999267578125,139.22999572753906,139.1300048828125,139.1300048828125,139.1300048828125,3028,2023-05-23 10:08:00-04:00
2023-05-23 10:09:00-04:00,139.125,139.14999389648438,139.10000610351562,139.11000061035156,139.11000061035156,2965,2023-05-23 10:09:00-04:00
2023-05-23 10:10:00-04:00,139.11000061035156,139.1199951171875,139.10000610351562,139.1199951171875,139.1199951171875,792,2023-05-23 10:10:00-04:00
2023-05-23 10:11:00-04:00,139.13999938964844,139.2100067138672,139.13999938964844,139.2100067138672,139.2100067138672,2079,2023-05-23 10:11:00-04:00
2023-05-23 10:12:00-04:00,139.14999389648438,139.17999267578125,139.14999389648438,139.17999267578125,139.17999267578125,902,2023-05-23 10:12:00-04:00
2023-05-23 10:13:00-04:00,139.14999389648438,139.14999389648438,139.07000732421875,139.07359313964844,139.07359313964844,849,2023-05-23 10:13:00-04:00
2023-05-23 10:14:00-04:00,139.0500030517578,139.11000061035156,139.0500030517578,139.11000061035156,139.11000061035156,1089,2023-05-23 10:14:00-04:00
2023-05-23 10:15:00-04:00,139.10000610351562,139.10000610351562,138.92999267578125,138.92999267578125,138.92999267578125,1801,2023-05-23 10:15:00-04:00
2023-05-23 10:16:00-04:00,138.9600067138672,139.00999450683594,138.9600067138672,139.00999450683594,139.00999450683594,572,2023-05-23 10:16:00-04:00
2023-05-23 10:17:00-04:00,138.97000122070312,139.0800018310547,138.97000122070312,139.0800018310547,139.0800018310547,1071,2023-05-23 10:17:00-04:00
2023-05-23 10:18:00-04:00,139.08999633789062,139.1699981689453,139.08999633789062,139.08999633789062,139.08999633789062,3644,2023-05-23 10:18:00-04:00
2023-05-23 10:19:00-04:00,139.13499450683594,139.13499450683594,139.13499450683594,139.13499450683594,139.13499450683594,319,2023-05-23 10:19:00-04:00
2023-05-23 10:20:00-04:00,139.10000610351562,139.2100067138672,139.10000610351562,139.1750030517578,139.1750030517578,7840,2023-05-23 10:20:00-04:00
2023-05-23 10:21:00-04:00,139.1199951171875,139.1300048828125,139.1199951171875,139.1300048828125,139.1300048828125,2899,2023-05-23 10:21:00-04:00
2023-05-23 10:22:00-04:00,139.17120361328125,139.25999450683594,139.14149475097656,139.19000244140625,139.19000244140625,7058,2023-05-23 10:22:00-04:00
2023-05-23 10:23:00-04:00,139.3699951171875,139.40499877929688,139.35000610351562,139.40499877929688,139.40499877929688,1657,2023-05-23 10:23:00-04:00
2023-05-23 10:24:00-04:00,139.39999389648438,139.42999267578125,139.39999389648438,139.42999267578125,139.42999267578125,976,2023-05-23 10:24:00-04:00
2023-05-23 10:25:00-04:00,139.4499969482422,139.4499969482422,139.41000366210938,139.41000366210938,139.41000366210938,430,2023-05-23 10:25:00-04:00
2023-05-23 10:26:00-04:00,139.43499755859375,139.43499755859375,139.3800048828125,139.3800048828125,139.3800048828125,2261,2023-05-23 10:26:00-04:00
2023-05-23 10:27:00-04:00,139.35000610351562,139.4149932861328,139.34500122070312,139.34500122070312,139.34500122070312,2238,2023-05-23 10:27:00-04:00
2023-05-23 10:28:00-04:00,139.39999389648438,139.41000366210938,139.3300018310547,139.3300018310547,139.3300018310547,2123,2023-05-23 10:28:00-04:00
2023-05-23 10:29:00-04:00,139.2899932861328,139.3300018310547,139.27999877929688,139.3000030517578,139.3000030517578,2702,2023-05-23 10:29:00-04:00
2023-05-23 10:30:00-04:00,139.3300018310547,139.33999633789062,139.3300018310547,139.33999633789062,139.33999633789062,334,2023-05-23 10:30:00-04:00
2023-05-23 10:31:00-04:00,139.3300018310547,139.3300018310547,139.2899932861328,139.3300018310547,139.3300018310547,936,2023-05-23 10:31:00-04:00
2023-05-23 10:32:00-04:00,139.2899932861328,139.40499877929688,139.25999450683594,139.40499877929688,139.40499877929688,3421,2023-05-23 10:32:00-04:00
2023-05-23 10:33:00-04:00,139.39999389648438,139.39999389648438,139.39999389648438,139.39999389648438,139.39999389648438,118,2023-05-23 10:33:00-04:00
2023-05-23 10:34:00-04:00,139.39999389648438,139.4499969482422,139.38999938964844,139.38999938964844,139.38999938964844,2106,2023-05-23 10:34:00-04:00
2023-05-23 10:35:00-04:00,139.4199981689453,139.47999572753906,139.4199981689453,139.47999572753906,139.47999572753906,1933,2023-05-23 10:35:00-04:00
2023-05-23 10:36:00-04:00,139.44000244140625,139.4499969482422,139.3699951171875,139.3699951171875,139.3699951171875,2631,2023-05-23 10:36:00-04:00
2023-05-23 10:37:00-04:00,139.39999389648438,139.4199981689453,139.38999938964844,139.4199981689453,139.4199981689453,778,2023-05-23 10:37:00-04:00
2023-05-23 10:38:00-04:00,139.4053955078125,139.44000244140625,139.40499877929688,139.44000244140625,139.44000244140625,1496,2023-05-23 10:38:00-04:00
2023-05-23 10:39:00-04:00,139.43499755859375,139.43499755859375,139.39500427246094,139.39500427246094,139.39500427246094,1289,2023-05-23 10:39:00-04:00
2023-05-23 10:40:00-04:00,139.39999389648438,139.41000366210938,139.32000732421875,139.32000732421875,139.32000732421875,1475,2023-05-23 10:40:00-04:00
