Date,Open,High,Low,Close,Adj Close,Volume,Date
2023-05-31 09:00:00+02:00,8.447999954223633,8.447999954223633,8.432000160217285,8.432000160217285,8.432000160217285,0,2023-05-31 09:00:00+02:00
2023-05-31 09:01:00+02:00,8.444000244140625,8.444000244140625,8.444000244140625,8.444000244140625,8.444000244140625,514,2023-05-31 09:01:00+02:00
2023-05-31 09:02:00+02:00,8.437999725341797,8.437999725341797,8.418000221252441,8.418000221252441,8.418000221252441,2855,2023-05-31 09:02:00+02:00
2023-05-31 09:03:00+02:00,8.411999702453613,8.411999702453613,8.406000137329102,8.406000137329102,8.406000137329102,12432,2023-05-31 09:03:00+02:00
2023-05-31 09:04:00+02:00,8.411999702453613,8.411999702453613,8.40999984741211,8.40999984741211,8.40999984741211,2799,2023-05-31 09:04:00+02:00
2023-05-31 09:05:00+02:00,8.406000137329102,8.406000137329102,8.392000198364258,8.402000427246094,8.402000427246094,31371,2023-05-31 09:05:00+02:00
2023-05-31 09:06:00+02:00,8.406000137329102,8.416000366210938,8.406000137329102,8.416000366210938,8.416000366210938,914,2023-05-31 09:06:00+02:00
2023-05-31 09:07:00+02:00,8.413999557495117,8.413999557495117,8.413999557495117,8.413999557495117,8.413999557495117,957,2023-05-31 09:07:00+02:00
2023-05-31 09:09:00+02:00,8.418000221252441,8.420000076293945,8.411999702453613,8.411999702453613,8.411999702453613,2669,2023-05-31 09:09:00+02:00
2023-05-31 09:10:00+02:00,8.413999557495117,8.420000076293945,8.413999557495117,8.420000076293945,8.420000076293945,8752,2023-05-31 09:10:00+02:00
2023-05-31 09:12:00+02:00,8.420000076293945,8.42199993133545,8.416000366210938,8.42199993133545,8.42199993133545,2835,2023-05-31 09:12:00+02:00
2023-05-31 09:13:00+02:00,8.430000305175781,8.430000305175781,8.430000305175781,8.430000305175781,8.430000305175781,652,2023-05-31 09:13:00+02:00
2023-05-31 09:14:00+02:00,8.432000160217285,8.437999725341797,8.430000305175781,8.437999725341797,8.437999725341797,445,2023-05-31 09:14:00+02:00
2023-05-31 09:15:00+02:00,8.442000389099121,8.446000099182129,8.442000389099121,8.446000099182129,8.446000099182129,5465,2023-05-31 09:15:00+02:00
2023-05-31 09:17:00+02:00,8.444000244140625,8.444000244140625,8.444000244140625,8.444000244140625,8.444000244140625,1374,2023-05-31 09:17:00+02:00
2023-05-31 09:18:00+02:00,8.444000244140625,8.447999954223633,8.444000244140625,8.447999954223633,8.447999954223633,1016,2023-05-31 09:18:00+02:00
2023-05-31 09:19:00+02:00,8.446000099182129,8.446000099182129,8.442000389099121,8.442000389099121,8.442000389099121,965,2023-05-31 09:19:00+02:00
2023-05-31 09:20:00+02:00,8.444000244140625,8.444000244140625,8.437999725341797,8.437999725341797,8.437999725341797,1568,2023-05-31 09:20:00+02:00
2023-05-31 09:21:00+02:00,8.428000450134277,8.428000450134277,8.428000450134277,8.428000450134277,8.428000450134277,1387,2023-05-31 09:21:00+02:00
2023-05-31 09:22:00+02:00,8.423999786376953,8.432000160217285,8.423999786376953,8.432000160217285,8.432000160217285,4252,2023-05-31 09:22:00+02:00
2023-05-31 09:23:00+02:00,8.430000305175781,8.430000305175781,8.430000305175781,8.430000305175781,8.430000305175781,20,2023-05-31 09:23:00+02:00
2023-05-31 09:24:00+02:00,8.432000160217285,8.442000389099121,8.432000160217285,8.442000389099121,8.442000389099121,886,2023-05-31 09:24:00+02:00
2023-05-31 09:25:00+02:00,8.437999725341797,8.442000389099121,8.437999725341797,8.4399995803833,8.4399995803833,330,2023-05-31 09:25:00+02:00
2023-05-31 09:26:00+02:00,8.442000389099121,8.446000099182129,8.442000389099121,8.446000099182129,8.446000099182129,957,2023-05-31 09:26:00+02:00
2023-05-31 09:27:00+02:00,8.446000099182129,8.446000099182129,8.446000099182129,8.446000099182129,8.446000099182129,3281,2023-05-31 09:27:00+02:00
2023-05-31 09:28:00+02:00,8.45199966430664,8.458000183105469,8.45199966430664,8.456000328063965,8.456000328063965,5407,2023-05-31 09:28:00+02:00
2023-05-31 09:29:00+02:00,8.460000038146973,8.460000038146973,8.460000038146973,8.460000038146973,8.460000038146973,88,2023-05-31 09:29:00+02:00
